T_0_1 , 0.802597 , 0.776788 , 0.36409 , 382 , 298 , 65 , 19 , 1 , 0.00316009, 1
T_0_2 , 0.801746 , 0.775714 , 0.362082 , 398 , 310 , 68 , 20 , 1 , 0.00291855, 2
T_0_3 , 0.80375 , 0.777654 , 0.365717 , 397 , 310 , 67 , 20 , 1 , 0.00293288, 3
T_0_4 , 0.80303 , 0.777929 , 0.366235 , 393 , 307 , 67 , 19 , 1 , 0.00299117, 4
T_0_5 , 0.80315 , 0.777072 , 0.364624 , 378 , 295 , 64 , 19 , 1 , 0.00322485, 5
T_2_6 , 0.803109 , 0.777365 , 0.365174 , 383 , 299 , 65 , 19 , 1 , 0.00314419, 6
T_2_7 , 0.802564 , 0.777081 , 0.364641 , 387 , 302 , 66 , 19 , 1 , 0.00308169, 7
T_0_8 , 0.802139 , 0.77558 , 0.361831 , 371 , 289 , 63 , 19 , 1 , 0.00334274, 8
T_0_9 , 0.801887 , 0.776454 , 0.363466 , 368 , 287 , 63 , 18 , 1 , 0.00339512, 9
T_0_10 , 0.802989 , 0.777352 , 0.36515 , 365 , 285 , 62 , 18 , 1 , 0.00344868, 10
T_0_11 , 0.802949 , 0.777651 , 0.365712 , 370 , 289 , 63 , 18 , 1 , 0.00336007, 11
T_0_12 , 0.802057 , 0.776509 , 0.363568 , 386 , 301 , 66 , 19 , 1 , 0.00309715, 12
T_0_13 , 0.80273 , 0.776826 , 0.364161 , 400 , 312 , 68 , 20 , 1 , 0.0028902, 13
T_2_14 , 0.803665 , 0.777655 , 0.365719 , 379 , 296 , 64 , 19 , 1 , 0.00320848, 14
T_2_15 , 0.775623 , 0.706867 , 0.249661 , 358 , 254 , 55 , 49 , 1 , 0.00357836, 15
T_0_16 , 0.802532 , 0.777367 , 0.365179 , 392 , 306 , 67 , 19 , 1 , 0.00300599, 16
T_0_17 , 0.803191 , 0.776772 , 0.364061 , 373 , 291 , 63 , 19 , 1 , 0.00330844, 17
T_0_18 , 0.772265 , 0.700186 , 0.240355 , 390 , 274 , 60 , 56 , 1 , 0.00303596, 18
T_0_19 , 0.803069 , 0.77765 , 0.365711 , 388 , 303 , 66 , 19 , 1 , 0.00306634, 19
T_2_20 , 0.802835 , 0.775942 , 0.362507 , 385 , 300 , 65 , 20 , 1 , 0.00311272, 20
T_0_21 , 0.801746 , 0.775714 , 0.362082 , 398 , 310 , 68 , 20 , 1 , 0.00291855, 21
T_3_22 , 0.802696 , 0.777106 , 0.364688 , 405 , 316 , 69 , 20 , 1 , 0.00282098, 22
T_0_23 , 0.803191 , 0.776772 , 0.364061 , 373 , 291 , 63 , 19 , 1 , 0.00330844, 23
T_3_24 , 0.80303 , 0.777929 , 0.366235 , 393 , 307 , 67 , 19 , 1 , 0.00299117, 24
T_3_25 , 0.774799 , 0.705562 , 0.247823 , 370 , 262 , 57 , 51 , 1 , 0.00336007, 25
