F_0_1 , 0.197581 , 0.172216 , -1.07342 , 369 , 63 , 288 , 18 , 1 , 0.00337753 , 1
F_1_2 , 0.197436 , 0.171953 , -1.07367 , 387 , 66 , 302 , 19 , 1 , 0.00308169 , 2
F_0_3 , 0.198087 , 0.172312 , -1.07332 , 363 , 62 , 283 , 18 , 1 , 0.00348504 , 3
F_0_4 , 0.197889 , 0.171676 , -1.07395 , 376 , 64 , 293 , 19 , 1 , 0.00325792 , 4
F_0_5 , 0.197468 , 0.172304 , -1.07333 , 392 , 67 , 306 , 19 , 1 , 0.00300599 , 5
F_1_6 , 0.197889 , 0.171676 , -1.07395 , 376 , 64 , 293 , 19 , 1 , 0.00325792 , 6
F_1_7 , 0.196701 , 0.170212 , -1.07538 , 391 , 66 , 305 , 20 , 1 , 0.00302092 , 7
F_2_8 , 0.197403 , 0.171593 , -1.07403 , 382 , 65 , 298 , 19 , 1 , 0.00316009 , 8
F_2_9 , 0.197613 , 0.17258 , -1.07306 , 374 , 64 , 292 , 18 , 1 , 0.00329148 , 9
F_1_10 , 0.197889 , 0.171676 , -1.07395 , 376 , 64 , 293 , 19 , 1 , 0.00325792 , 10
F_3_11 , 0.198113 , 0.172681 , -1.07296 , 368 , 63 , 287 , 18 , 1 , 0.00339512 , 11
F_0_12 , 0.198433 , 0.17249 , -1.07315 , 380 , 65 , 296 , 19 , 1 , 0.00319224 , 12
F_0_13 , 0.197436 , 0.171953 , -1.07367 , 387 , 66 , 302 , 19 , 1 , 0.00308169 , 13
F_2_14 , 0.198254 , 0.172223 , -1.07341 , 398 , 68 , 310 , 20 , 1 , 0.00291855 , 14
F_3_15 , 0.197297 , 0.170455 , -1.07514 , 367 , 62 , 286 , 19 , 1 , 0.00341284 , 15
F_2_16 , 0.197165 , 0.170272 , -1.07532 , 385 , 65 , 300 , 20 , 1 , 0.00311272 , 16
F_2_17 , 0.197236 , 0.171011 , -1.0746 , 395 , 67 , 308 , 20 , 1 , 0.00296182 , 17
F_3_18 , 0.197761 , 0.171794 , -1.07383 , 399 , 68 , 311 , 20 , 1 , 0.00290433 , 18
F_2_19 , 0.197011 , 0.171374 , -1.07424 , 365 , 62 , 285 , 18 , 1 , 0.00344868 , 19
F_3_20 , 0.197548 , 0.171842 , -1.07378 , 364 , 62 , 284 , 18 , 1 , 0.00346679 , 20
F_1_21 , 0.197051 , 0.171753 , -1.07387 , 370 , 63 , 289 , 18 , 1 , 0.00336007 , 21
F_2_22 , 0.196296 , 0.170519 , -1.07508 , 402 , 68 , 314 , 20 , 1 , 0.00286223 , 22
F_3_23 , 0.197236 , 0.171011 , -1.0746 , 395 , 67 , 308 , 20 , 1 , 0.00296182 , 23
F_3_24 , 0.197581 , 0.172216 , -1.07342 , 369 , 63 , 288 , 18 , 1 , 0.00337753 , 24
F_3_25 , 0.19863 , 0.172785 , -1.07286 , 362 , 62 , 282 , 18 , 1 , 0.00350343 , 25
F_2_26 , 0.196532 , 0.170722 , -1.07488 , 343 , 58 , 268 , 17 , 1 , 0.00388052 , 26
F_3_27 , 0.19709 , 0.172122 , -1.07351 , 375 , 64 , 293 , 18 , 1 , 0.00327464 , 27
F_0_29 , 0.197514 , 0.171458 , -1.07416 , 359 , 61 , 280 , 18 , 1 , 0.00355942 , 28
F_3_30 , 0.19709 , 0.172122 , -1.07351 , 375 , 64 , 293 , 18 , 1 , 0.00327464 , 29
F_0_31 , 0.197165 , 0.170272 , -1.07532 , 385 , 65 , 300 , 20 , 1 , 0.00311272 , 30
F_3_32 , 0.196809 , 0.170389 , -1.07521 , 373 , 63 , 291 , 19 , 1 , 0.00330844 , 31
F_2_33 , 0.197297 , 0.170455 , -1.07514 , 367 , 62 , 286 , 19 , 1 , 0.00341284 , 32
F_3_34 , 0.198413 , 0.171679 , -1.07394 , 312 , 53 , 243 , 16 , 1 , 0.00463137 , 33
F_2_36 , 0.197917 , 0.17204 , -1.07359 , 381 , 65 , 297 , 19 , 1 , 0.00317611 , 34
F_3_37 , 0.19625 , 0.170154 , -1.07544 , 397 , 67 , 310 , 20 , 1 , 0.00293288 , 35
F_2_38 , 0.197452 , 0.172212 , -1.07342 , 311 , 53 , 243 , 15 , 1 , 0.00465894 , 36
F_2_39 , 0.197333 , 0.170844 , -1.07476 , 372 , 63 , 290 , 19 , 1 , 0.00332553 , 37
F_1_40 , 0.197635 , 0.172561 , -1.07308 , 293 , 50 , 229 , 14 , 1 , 0.00519843 , 38
F_0_41 , 0.197619 , 0.171568 , -1.07405 , 417 , 71 , 325 , 21 , 1 , 0.00266401 , 39
F_0_43 , 0.19863 , 0.172785 , -1.07286 , 362 , 62 , 282 , 18 , 1 , 0.00350343 , 40
F_2_44 , 0.197889 , 0.171676 , -1.07395 , 376 , 64 , 293 , 19 , 1 , 0.00325792 , 41
F_0_45 , 0.196931 , 0.171512 , -1.07411 , 388 , 66 , 303 , 19 , 1 , 0.00306634 , 42
F_0_46 , 0.197051 , 0.171753 , -1.07387 , 370 , 63 , 289 , 18 , 1 , 0.00336007 , 43
F_0_47 , 0.196927 , 0.170584 , -1.07502 , 355 , 60 , 277 , 18 , 1 , 0.00363606 , 44
F_3_48 , 0.19685 , 0.170773 , -1.07483 , 378 , 64 , 295 , 19 , 1 , 0.00322485 , 45
F_2_49 , 0.197885 , 0.172422 , -1.07321 , 328 , 56 , 256 , 16 , 1 , 0.00422023 , 46
F_3_50 , 0.197889 , 0.171676 , -1.07395 , 376 , 64 , 293 , 19 , 1 , 0.00325792 , 47
F_2_51 , 0.196646 , 0.170954 , -1.07465 , 325 , 55 , 254 , 16 , 1 , 0.00429323 , 48
F_3_52 , 0.198718 , 0.171382 , -1.07423 , 231 , 39 , 180 , 12 , 1 , 0.00795434 , 49
F_2_53 , 0.197819 , 0.171576 , -1.07404 , 318 , 54 , 248 , 16 , 1 , 0.00447074 , 50
F_0_54 , 0.196481 , 0.170299 , -1.07529 , 338 , 57 , 264 , 17 , 1 , 0.00398929 , 51
F_0_56 , 0.197552 , 0.171619 , -1.074 , 283 , 48 , 221 , 14 , 1 , 0.00553783 , 52
F_0_57 , 0.196822 , 0.171293 , -1.07432 , 406 , 69 , 317 , 20 , 1 , 0.00280741 , 53
F_3_58 , 0.198148 , 0.170712 , -1.07489 , 267 , 45 , 208 , 14 , 1 , 0.00615153 , 54
F_1_59 , 0.197154 , 0.171116 , -1.07449 , 243 , 41 , 190 , 12 , 1 , 0.0072757 , 55
F_0_60 , 0.199262 , 0.173747 , -1.07191 , 268 , 46 , 209 , 13 , 1 , 0.00611034 , 56
F_2_61 , 0.19863 , 0.172785 , -1.07286 , 362 , 62 , 282 , 18 , 1 , 0.00350343 , 57
F_1_62 , 0.197236 , 0.171011 , -1.0746 , 395 , 67 , 308 , 20 , 1 , 0.00296182 , 58
F_3_64 , 0.19863 , 0.171525 , -1.07409 , 289 , 49 , 225 , 15 , 1 , 0.00533048 , 59
F_2_65 , 0.199571 , 0.172121 , -1.07351 , 230 , 39 , 179 , 12 , 1 , 0.00801508 , 60
F_0_66 , 0.19697 , 0.170984 , -1.07462 , 360 , 61 , 281 , 18 , 1 , 0.00354062 , 61
F_3_67 , 0.197548 , 0.171842 , -1.07378 , 364 , 62 , 284 , 18 , 1 , 0.00346679 , 62
F_2_68 , 0.196429 , 0.170514 , -1.07508 , 361 , 61 , 282 , 18 , 1 , 0.00352196 , 63
F_1_69 , 0.197279 , 0.170354 , -1.07524 , 291 , 49 , 227 , 15 , 1 , 0.00526385 , 64
F_0_70 , 0.197552 , 0.171619 , -1.074 , 283 , 48 , 221 , 14 , 1 , 0.00553783 , 65
F_2_71 , 0.197635 , 0.172561 , -1.07308 , 293 , 50 , 229 , 14 , 1 , 0.00519843 , 66
F_1_72 , 0.198842 , 0.174078 , -1.07158 , 256 , 44 , 200 , 12 , 1 , 0.00663264 , 67
F_2_73 , 0.202186 , 0.17553 , -1.07015 , 180 , 31 , 140 , 9 , 0.999989 , 0.0122294 , 68
F_3_74 , 0.197772 , 0.172883 , -1.07276 , 356 , 61 , 278 , 17 , 1 , 0.00361668 , 69
F_0_75 , 0.197719 , 0.171446 , -1.07417 , 260 , 44 , 203 , 13 , 1 , 0.00645152 , 70
F_3_76 , 0.198718 , 0.173319 , -1.07233 , 309 , 53 , 241 , 15 , 1 , 0.0047148 , 71
F_1_77 , 0.197889 , 0.171676 , -1.07395 , 376 , 64 , 293 , 19 , 1 , 0.00325792 , 72
F_2_78 , 0.197605 , 0.170882 , -1.07472 , 331 , 56 , 258 , 17 , 1 , 0.00414899 , 73
F_0_79 , 0.197959 , 0.171817 , -1.07381 , 242 , 41 , 189 , 12 , 1 , 0.00732892 , 74
F_1_80 , 0.196927 , 0.170584 , -1.07502 , 355 , 60 , 277 , 18 , 1 , 0.00363606 , 75
F_0_81 , 0.200508 , 0.173189 , -1.07246 , 194 , 33 , 151 , 10 , 0.999996 , 0.0107629 , 76
F_3_83 , 0.199541 , 0.174767 , -1.0709 , 215 , 37 , 168 , 10 , 0.999999 , 0.00901548 , 77
F_3_84 , 0.198157 , 0.171009 , -1.0746 , 214 , 36 , 167 , 11 , 0.999999 , 0.00908869 , 78
F_1_85 , 0.198113 , 0.172681 , -1.07296 , 368 , 63 , 287 , 18 , 1 , 0.00339512 , 79
F_0_86 , 0.201087 , 0.17457 , -1.0711 , 181 , 31 , 141 , 9 , 0.99999 , 0.0121149 , 80
F_3_87 , 0.196667 , 0.17027 , -1.07532 , 297 , 50 , 232 , 15 , 1 , 0.00507104 , 81
F_2_88 , 0.201058 , 0.175214 , -1.07046 , 186 , 32 , 145 , 9 , 0.999993 , 0.0115658 , 82
F_1_89 , 0.197161 , 0.170592 , -1.07501 , 314 , 53 , 245 , 16 , 1 , 0.00457692 , 83
F_3_90 , 0.197406 , 0.17024 , -1.07535 , 344 , 58 , 268 , 18 , 1 , 0.00385927 , 84
F_0_91 , 0.197733 , 0.171442 , -1.07417 , 394 , 67 , 307 , 20 , 1 , 0.00297644 , 85
F_3_92 , 0.1975 , 0.170576 , -1.07502 , 197 , 33 , 154 , 10 , 0.999997 , 0.0104835 , 86
F_3_93 , 0.196335 , 0.170325 , -1.07527 , 379 , 64 , 296 , 19 , 1 , 0.00320848 , 87
F_0_94 , 0.198238 , 0.17225 , -1.07338 , 224 , 38 , 175 , 11 , 1 , 0.00839439 , 88
F_3_95 , 0.2 , 0.173921 , -1.07174 , 262 , 45 , 204 , 13 , 1 , 0.00636367 , 89
F_3_96 , 0.202614 , 0.177318 , -1.06837 , 150 , 26 , 117 , 7 , 0.999877 , 0.01663 , 90
F_2_97 , 0.198052 , 0.172329 , -1.0733 , 305 , 52 , 238 , 15 , 1 , 0.00482943 , 91
F_1_99 , 0.198276 , 0.172693 , -1.07295 , 287 , 49 , 224 , 14 , 1 , 0.00539833 , 92
F_3_100 , 0.198305 , 0.173147 , -1.0725 , 292 , 50 , 228 , 14 , 1 , 0.00523099 , 93
F_0_102 , 0.197772 , 0.172883 , -1.07276 , 356 , 61 , 278 , 17 , 1 , 0.00361668 , 94
F_3_103 , 0.202703 , 0.172386 , -1.07325 , 108 , 18 , 84 , 6 , 0.996475 , 0.0288365 , 95
F_3_104 , 0.196667 , 0.17027 , -1.07532 , 297 , 50 , 232 , 15 , 1 , 0.00507104 , 96
F_0_105 , 0.197183 , 0.172018 , -1.07361 , 352 , 60 , 275 , 17 , 1 , 0.00369508 , 97
F_2_107 , 0.196429 , 0.170514 , -1.07508 , 361 , 61 , 282 , 18 , 1 , 0.00352196 , 98
F_1_108 , 0.201456 , 0.175289 , -1.07039 , 203 , 35 , 158 , 10 , 0.999998 , 0.00995654 , 99
F_3_109 , 0.202703 , 0.172386 , -1.07325 , 108 , 18 , 84 , 6 , 0.996475 , 0.0288365 , 100
F_3_110 , 0.200617 , 0.173667 , -1.07199 , 159 , 27 , 124 , 8 , 0.99994 , 0.0150806 , 101
F_0_111 , 0.200893 , 0.174567 , -1.0711 , 221 , 38 , 172 , 11 , 1 , 0.00859413 , 102
F_2_112 , 0.198473 , 0.172103 , -1.07353 , 259 , 44 , 202 , 13 , 1 , 0.00649611 , 103
F_2_114 , 0.207143 , 0.161555 , -1.08377 , 67 , 11 , 52 , 4 , 0.914062 , 0.0680253 , 104
F_1_115 , 0.203846 , 0.177969 , -1.06773 , 127 , 22 , 99 , 6 , 0.999227 , 0.0219679 , 105
F_1_117 , 0.196646 , 0.170954 , -1.07465 , 325 , 55 , 254 , 16 , 1 , 0.00429323 , 106
F_3_119 , 0.198006 , 0.171145 , -1.07447 , 348 , 59 , 271 , 18 , 1 , 0.00377591 , 107
F_1_120 , 0.200787 , 0.174318 , -1.07134 , 124 , 21 , 97 , 6 , 0.999017 , 0.022864 , 108
F_3_121 , 0.197509 , 0.171124 , -1.07449 , 278 , 47 , 217 , 14 , 1 , 0.00571967 , 109
F_2_122 , 0.203883 , 0.175507 , -1.07017 , 100 , 17 , 78 , 5 , 0.993335 , 0.0328623 , 110
F_0_123 , 0.201389 , 0.174592 , -1.07107 , 141 , 24 , 110 , 7 , 0.999748 , 0.0184448 , 111
F_1_124 , 0.196809 , 0.170389 , -1.07521 , 373 , 63 , 291 , 19 , 1 , 0.00330844 , 112
F_1_125 , 0.201754 , 0.176401 , -1.06928 , 111 , 19 , 87 , 5 , 0.997225 , 0.0275338 , 113
F_0_126 , 0.206897 , 0.145669 , -1.09879 , 55 , 9 , 43 , 3 , 0.80286 , 0.105047 , 114
F_2_127 , 0.1983 , 0.172995 , -1.07265 , 350 , 60 , 273 , 17 , 1 , 0.00373519 , 115
F_3_128 , 0.227273 , 0.0807547 , -1.15566 , 30 , 5 , 23 , 2 , 0.355321 , 0.17766 , 116
F_2_129 , 0.199387 , 0.172594 , -1.07304 , 160 , 27 , 125 , 8 , 0.999945 , 0.0149225 , 117
F_0_130 , 0.216667 , 0.158035 , -1.08714 , 57 , 10 , 44 , 3 , 0.826965 , 0.0963698 , 118
F_2_131 , 0.25 , 0.0355928 , -1.19168 , 15 , 3 , 12 , 0 , 0.142371 , 0.0711857 , 119
F_0_132 , 0.203297 , 0.175049 , -1.07062 , 88 , 15 , 69 , 4 , 0.982779 , 0.0409962 , 120
F_0_133 , 0.20229 , 0.176606 , -1.06908 , 128 , 22 , 100 , 6 , 0.999286 , 0.0216817 , 121
F_3_134 , 0.214286 , 0.0841625 , -1.15284 , 32 , 5 , 25 , 2 , 0.392758 , 0.196379 , 122
F_1_135 , 0.198953 , 0.173368 , -1.07228 , 188 , 32 , 147 , 9 , 0.999994 , 0.0113568 , 123
F_3_136 , 0.230769 , 0.0552562 , -1.17632 , 23 , 4 , 18 , 1 , 0.239444 , 0.119722 , 124
F_1_137 , 0.20354 , 0.177944 , -1.06775 , 110 , 19 , 86 , 5 , 0.996994 , 0.027957 , 125
F_1_138 , 0.203008 , 0.174098 , -1.07156 , 130 , 22 , 101 , 7 , 0.999392 , 0.021127 , 126
F_1_139 , 0.198148 , 0.170712 , -1.07489 , 267 , 45 , 208 , 14 , 1 , 0.00615153 , 127
F_3_140 , 0.272727 , 0.0236212 , -1.20082 , 8 , 1 , 6 , 1 , 0.0866112 , 0.0433056 , 128
F_2_141 , 0.230769 , 0.0552562 , -1.17632 , 23 , 4 , 18 , 1 , 0.239444 , 0.119722 , 129
F_1_142 , 0.201835 , 0.17523 , -1.07044 , 106 , 18 , 83 , 5 , 0.995866 , 0.0297628 , 130
F_3_143 , 0.202479 , 0.174716 , -1.07095 , 118 , 20 , 92 , 6 , 0.998413 , 0.0248445 , 131
F_3_144 , 0.214286 , 0.0841625 , -1.15284 , 32 , 5 , 25 , 2 , 0.392758 , 0.196379 , 132
F_0_145 , 0.197952 , 0.170938 , -1.07467 , 290 , 49 , 226 , 15 , 1 , 0.00529701 , 133
F_3_146 , 0.216981 , 0.145791 , -1.09868 , 50 , 9 , 39 , 2 , 0.731897 , 0.135978 , 134
F_2_147 , 0.19877 , 0.172524 , -1.07311 , 241 , 41 , 188 , 12 , 1 , 0.00738272 , 135
F_0_148 , 0.199074 , 0.17307 , -1.07258 , 321 , 55 , 250 , 16 , 1 , 0.0043934 , 136
F_2_151 , 0.3 , 0.0241465 , -1.20042 , 7 , 1 , 5 , 1 , 0.0804882 , 0.0402441 , 137
F_0_152 , 0.201439 , 0.173724 , -1.07193 , 136 , 23 , 106 , 7 , 0.999624 , 0.0195924 , 138
F_1_153 , 0.25 , 0.0268943 , -1.19834 , 11 , 2 , 9 , 0 , 0.107577 , 0.0537886 , 139
F_3_156 , 0.201087 , 0.17457 , -1.0711 , 181 , 31 , 141 , 9 , 0.99999 , 0.0121149 , 140
F_2_157 , 0.204167 , 0.176169 , -1.06951 , 117 , 20 , 91 , 6 , 0.998281 , 0.0252017 , 141
F_2_159 , 0.200483 , 0.174437 , -1.07123 , 204 , 35 , 159 , 10 , 0.999998 , 0.0098726 , 142
F_0_160 , 0.205263 , 0.178696 , -1.067 , 92 , 16 , 72 , 4 , 0.987436 , 0.037934 , 143
F_1_161 , 0.3 , 0.0166271 , -1.20608 , 2 , 0 , 2 , 0 , 0.0554235 , 0.0277118 , 144
F_0_162 , 0.3125 , 0.0216917 , -1.20227 , 5 , 1 , 4 , 0 , 0.0694136 , 0.0347068 , 145
F_0_164 , 0.272727 , 0.0236212 , -1.20082 , 8 , 1 , 6 , 1 , 0.0866112 , 0.0433056 , 146
F_1_165 , 0.3 , 0.0166271 , -1.20608 , 2 , 0 , 2 , 0 , 0.0554235 , 0.0277118 , 147
F_2_166 , 0.206522 , 0.173766 , -1.07189 , 89 , 15 , 69 , 5 , 0.984082 , 0.0401917 , 148
F_0_167 , 0.204301 , 0.172055 , -1.07357 , 90 , 15 , 70 , 5 , 0.985288 , 0.039414 , 149
F_2_168 , 0.217391 , 0.0431509 , -1.18583 , 20 , 3 , 16 , 1 , 0.198494 , 0.0992471 , 150
F_1_169 , 0.197959 , 0.171817 , -1.07381 , 242 , 41 , 189 , 12 , 1 , 0.00732892 , 151
F_1_170 , 0.206897 , 0.145669 , -1.09879 , 55 , 9 , 43 , 3 , 0.80286 , 0.105047 , 152
F_2_171 , 0.416667 , 0.0249016 , -1.19985 , 3 , 1 , 2 , 0 , 0.0597637 , 0.0298819 , 153
F_0_172 , 0.3125 , 0.0216917 , -1.20227 , 5 , 1 , 4 , 0 , 0.0694136 , 0.0347068 , 154
F_0_173 , 0.201493 , 0.174698 , -1.07097 , 198 , 34 , 154 , 10 , 0.999997 , 0.0103928 , 155
F_0_174 , 0.375 , 0.019268 , -1.2041 , 1 , 0 , 1 , 0 , 0.0513813 , 0.0256907 , 156
F_2_175 , 0.3 , 0.0166271 , -1.20608 , 2 , 0 , 2 , 0 , 0.0554235 , 0.0277118 , 157
F_1_176 , 0.205479 , 0.169238 , -1.07633 , 70 , 12 , 55 , 3 , 0.931136 , 0.0623999 , 158
F_0_177 , 0.3125 , 0.0216917 , -1.20227 , 5 , 1 , 4 , 0 , 0.0694136 , 0.0347068 , 159
F_0_178 , 0.235294 , 0.0312658 , -1.195 , 14 , 2 , 11 , 1 , 0.13288 , 0.0664399 , 160
F_3_179 , 0.357143 , 0.0230074 , -1.20128 , 4 , 1 , 3 , 0 , 0.0644206 , 0.0322103 , 161
F_2_181 , 0.263158 , 0.040111 , -1.18819 , 16 , 3 , 12 , 1 , 0.152422 , 0.0762108 , 162
F_1_182 , 0.207865 , 0.178551 , -1.06715 , 86 , 15 , 67 , 4 , 0.979851 , 0.0426917 , 163
F_3_183 , 0.213115 , 0.157204 , -1.08793 , 58 , 10 , 45 , 3 , 0.838115 , 0.0925481 , 164
F_3_184 , 0.25 , 0.0309824 , -1.19522 , 13 , 2 , 10 , 1 , 0.12393 , 0.0619648 , 165
F_0_188 , 0.205479 , 0.169238 , -1.07633 , 70 , 12 , 55 , 3 , 0.931136 , 0.0623999 , 166
F_1_190 , 0.291667 , 0.0271696 , -1.19813 , 9 , 2 , 7 , 0 , 0.0931528 , 0.0465764 , 167
F_1_193 , 0.25 , 0.0268943 , -1.19834 , 11 , 2 , 9 , 0 , 0.107577 , 0.0537886 , 168
F_1_194 , 0.357143 , 0.0230074 , -1.20128 , 4 , 1 , 3 , 0 , 0.0644206 , 0.0322103 , 169
F_3_198 , 0.375 , 0.019268 , -1.2041 , 1 , 0 , 1 , 0 , 0.0513813 , 0.0256907 , 170
F_3_200 , 0.201342 , 0.175401 , -1.07027 , 146 , 25 , 114 , 7 , 0.999831 , 0.0174002 , 171
