ScoreForSelfishReporter: , 121 , S_LL_30 , -11.2153 , 38 , 21 , 17
ScoreForSelfishReporter: , 122 , S_LL_31 , -12.2378 , 60 , 37 , 23
ScoreForSelfishReporter: , 123 , S_LL_32 , -12.0144 , 32 , 16 , 16
ScoreForSelfishReporter: , 124 , S_LL_33 , -19.4174 , 34 , 12 , 22
ScoreForSelfishReporter: , 125 , S_LL_34 , -21.5258 , 76 , 43 , 33
ScoreForSelfishReporter: , 126 , S_LL_35 , -7.12452 , 45 , 29 , 16
ScoreForSelfishReporter: , 127 , S_LL_36 , -20.9705 , 62 , 34 , 28
ScoreForSelfishReporter: , 128 , S_LL_37 , -21.3214 , 57 , 29 , 28
ScoreForSelfishReporter: , 129 , S_LL_38 , -23.387 , 82 , 46 , 36
ScoreForSelfishReporter: , 130 , S_LL_39 , -13.5205 , 41 , 22 , 19
ScoreForSelfishReporter: , 131 , S_LL_40 , -4.28905 , 20 , 12 , 8
ScoreForSelfishReporter: , 132 , S_LL_41 , -25.633 , 68 , 38 , 30
ScoreForSelfishReporter: , 133 , S_LL_42 , -2.50056 , 25 , 17 , 8
ScoreForSelfishReporter: , 134 , S_LL_43 , -30.8449 , 58 , 34 , 24
ScoreForSelfishReporter: , 135 , S_LL_44 , -7.96959 , 46 , 29 , 17
ScoreForSelfishReporter: , 136 , S_LL_45 , -11.2956 , 54 , 33 , 21
ScoreForSelfishReporter: , 137 , S_LL_46 , -3.89399 , 26 , 17 , 9
ScoreForSelfishReporter: , 138 , S_LL_47 , -18.794 , 66 , 37 , 29
ScoreForSelfishReporter: , 139 , S_LL_48 , -21.573 , 47 , 21 , 26
ScoreForSelfishReporter: , 140 , S_LL_49 , -13.7662 , 51 , 29 , 22
ScoreForSelfishReporter: , 141 , S_LL_50 , -3.56945 , 10 , 5 , 5
ScoreForSelfishReporter: , 142 , S_LL_51 , -13.0809 , 63 , 39 , 24
ScoreForSelfishReporter: , 143 , S_LL_52 , -22.291 , 61 , 31 , 30
ScoreForSelfishReporter: , 144 , S_LL_53 , -4.47009 , 43 , 29 , 14
ScoreForSelfishReporter: , 145 , S_LL_54 , -6.77058 , 25 , 14 , 11
ScoreForSelfishReporter: , 146 , S_LL_55 , -16.3612 , 44 , 23 , 21
ScoreForSelfishReporter: , 147 , S_LL_56 , -7.50504 , 44 , 28 , 16
ScoreForSelfishReporter: , 148 , S_LL_57 , -9.46903 , 30 , 16 , 14
ScoreForSelfishReporter: , 149 , S_LL_58 , -8.16604 , 34 , 20 , 14
ScoreForSelfishReporter: , 150 , S_LL_59 , -18.2832 , 57 , 32 , 25
ScoreForSelfishReporter: , 151 , S_LL_60 , -13.7325 , 64 , 39 , 25
ScoreForSelfishReporter: , 152 , S_LL_61 , -13.3949 , 39 , 20 , 19
ScoreForSelfishReporter: , 153 , S_LL_62 , -13.0165 , 45 , 25 , 20
ScoreForSelfishReporter: , 154 , S_LL_63 , -24.0085 , 62 , 35 , 27
ScoreForSelfishReporter: , 155 , S_LL_64 , -17.053 , 38 , 17 , 21
ScoreForSelfishReporter: , 156 , S_LL_65 , -18.7791 , 57 , 30 , 27
