Reporter_0.6_0.8:  , S_LL_33 , 34 , 0.999966 ,  23 , 18 , 5
Reporter_0.6_0.8:  , H_LL_70 , 71 , 1 ,  38 , 38 , 0
Reporter_0.6_0.8:  , H_LL_71 , 72 , 1 ,  55 , 55 , 0
Reporter_0.6_0.8:  , H_LL_72 , 73 , 1 ,  29 , 29 , 0
Reporter_0.6_0.8:  , H_LL_73 , 74 , 1 ,  51 , 51 , 0
Reporter_0.6_0.8:  , H_LL_74 , 75 , 1 ,  74 , 74 , 0
Reporter_0.6_0.8:  , H_LL_75 , 76 , 1 ,  42 , 42 , 0
Reporter_0.6_0.8:  , H_LL_76 , 77 , 1 ,  25 , 25 , 0
Reporter_0.6_0.8:  , H_LL_77 , 78 , 1 ,  58 , 58 , 0
Reporter_0.6_0.8:  , H_LL_78 , 79 , 1 ,  37 , 37 , 0
Reporter_0.6_0.8:  , H_LL_79 , 80 , 1 ,  75 , 75 , 0
Reporter_0.6_0.8:  , H_LL_80 , 81 , 1 ,  45 , 45 , 0
Reporter_0.6_0.8:  , H_LL_81 , 82 , 1 ,  43 , 43 , 0
Reporter_0.6_0.8:  , H_LL_82 , 83 , 1 ,  36 , 36 , 0
Reporter_0.6_0.8:  , H_LL_83 , 84 , 1 ,  63 , 63 , 0
Reporter_0.6_0.8:  , H_LL_84 , 85 , 1 ,  41 , 41 , 0
Reporter_0.6_0.8:  , H_LL_85 , 86 , 1 ,  20 , 20 , 0
Reporter_0.6_0.8:  , H_LL_86 , 87 , 1 ,  60 , 60 , 0
Reporter_0.6_0.8:  , H_LL_87 , 88 , 1 ,  28 , 28 , 0
Reporter_0.6_0.8:  , H_LL_88 , 89 , 1 ,  56 , 56 , 0
Reporter_0.6_0.8:  , H_LL_89 , 90 , 1 ,  55 , 55 , 0
Reporter_0.6_0.8:  , H_LL_90 , 91 , 1 ,  28 , 28 , 0
Reporter_0.6_0.8:  , H_LL_91 , 92 , 1 ,  56 , 56 , 0
Reporter_0.6_0.8:  , H_LL_92 , 93 , 1 ,  33 , 33 , 0
Reporter_0.6_0.8:  , H_LL_93 , 94 , 1 ,  41 , 41 , 0
Reporter_0.6_0.8:  , H_LL_94 , 95 , 1 ,  57 , 57 , 0
Reporter_0.6_0.8:  , H_LL_95 , 96 , 1 ,  53 , 53 , 0
Reporter_0.6_0.8:  , H_LL_96 , 97 , 1 ,  56 , 56 , 0
Reporter_0.6_0.8:  , H_LL_97 , 98 , 1 ,  70 , 70 , 0
Reporter_0.6_0.8:  , H_LL_98 , 99 , 1 ,  60 , 60 , 0
Reporter_0.6_0.8:  , H_LL_99 , 100 , 1 ,  56 , 56 , 0
Reporter_0.6_0.8:  , H_LL_100 , 101 , 1 ,  38 , 38 , 0
Reporter_0.6_0.8:  , H_LL_101 , 102 , 1 ,  33 , 33 , 0
Reporter_0.6_0.8:  , H_LL_102 , 103 , 1 ,  18 , 18 , 0
Reporter_0.6_0.8:  , H_LL_103 , 104 , 1 ,  34 , 34 , 0
Reporter_0.6_0.8:  , H_LL_104 , 105 , 1 ,  38 , 38 , 0
Reporter_0.6_0.8:  , H_LL_105 , 106 , 1 ,  57 , 57 , 0
Reporter_0.6_0.8:  , H_LL_106 , 107 , 1 ,  66 , 66 , 0
Reporter_0.6_0.8:  , H_LL_107 , 108 , 1 ,  55 , 55 , 0
Reporter_0.6_0.8:  , H_LL_108 , 109 , 1 ,  29 , 29 , 0
Reporter_0.6_0.8:  , H_LL_109 , 110 , 1 ,  53 , 53 , 0
Reporter_0.6_0.8:  , H_LL_110 , 111 , 1 ,  47 , 47 , 0
Reporter_0.6_0.8:  , H_LL_111 , 112 , 1 ,  38 , 38 , 0
Reporter_0.6_0.8:  , H_LL_112 , 113 , 1 ,  49 , 49 , 0
Reporter_0.6_0.8:  , H_LL_113 , 114 , 1 ,  32 , 32 , 0
Reporter_0.6_0.8:  , H_LL_114 , 115 , 1 ,  55 , 55 , 0
Reporter_0.6_0.8:  , H_LL_115 , 116 , 1 ,  47 , 47 , 0
Reporter_0.6_0.8:  , H_LL_116 , 117 , 1 ,  38 , 38 , 0
Reporter_0.6_0.8:  , H_LL_117 , 118 , 1 ,  37 , 37 , 0
Reporter_0.6_0.8:  , H_LL_118 , 119 , 1 ,  59 , 59 , 0
Reporter_0.6_0.8:  , H_LL_119 , 120 , 1 ,  44 , 44 , 0
Reporter_0.6_0.8:  , H_LL_120 , 121 , 1 ,  48 , 48 , 0
Reporter_0.6_0.8:  , H_LL_121 , 122 , 1 ,  34 , 34 , 0
Reporter_0.6_0.8:  , H_LL_122 , 123 , 1 ,  29 , 29 , 0
Reporter_0.6_0.8:  , H_LL_123 , 124 , 0.999992 ,  14 , 14 , 0
Reporter_0.6_0.8:  , H_LL_124 , 125 , 1 ,  57 , 57 , 0
Reporter_0.6_0.8:  , H_LL_125 , 126 , 1 ,  59 , 59 , 0
Reporter_0.6_0.8:  , H_LL_126 , 127 , 0.999787 ,  10 , 10 , 0
Reporter_0.6_0.8:  , H_LL_127 , 128 , 1 ,  58 , 58 , 0
Reporter_0.6_0.8:  , H_LL_128 , 129 , 1 ,  67 , 67 , 0
Reporter_0.6_0.8:  , H_LL_129 , 130 , 1 ,  57 , 57 , 0
Reporter_0.6_0.8:  , H_LL_130 , 131 , 1 ,  39 , 39 , 0
Reporter_0.6_0.8:  , H_LL_131 , 132 , 1 ,  30 , 30 , 0
Reporter_0.6_0.8:  , H_LL_132 , 133 , 1 ,  58 , 58 , 0
Reporter_0.6_0.8:  , H_LL_133 , 134 , 1 ,  55 , 55 , 0
Reporter_0.6_0.8:  , H_LL_134 , 135 , 1 ,  59 , 59 , 0
Reporter_0.6_0.8:  , H_LL_135 , 136 , 1 ,  65 , 65 , 0
Reporter_0.6_0.8:  , H_LL_136 , 137 , 1 ,  39 , 39 , 0
Reporter_0.6_0.8:  , H_LL_137 , 138 , 1 ,  48 , 48 , 0
Reporter_0.6_0.8:  , H_LL_138 , 139 , 1 ,  46 , 46 , 0
Reporter_0.6_0.8:  , H_LL_139 , 140 , 1 ,  56 , 56 , 0
Reporter_0.6_0.8:  , H_LL_140 , 141 , 1 ,  31 , 31 , 0
Reporter_0.6_0.8:  , H_LL_141 , 142 , 1 ,  27 , 27 , 0
Reporter_0.6_0.8:  , H_LL_142 , 143 , 1 ,  31 , 31 , 0
Reporter_0.6_0.8:  , H_LL_143 , 144 , 1 ,  55 , 55 , 0
Reporter_0.6_0.8:  , H_LL_144 , 145 , 1 ,  37 , 37 , 0
Reporter_0.6_0.8:  , H_LL_145 , 146 , 1 ,  59 , 59 , 0
Reporter_0.6_0.8:  , H_LL_146 , 147 , 1 ,  48 , 48 , 0
Reporter_0.6_0.8:  , H_LL_147 , 148 , 1 ,  45 , 45 , 0
Reporter_0.6_0.8:  , H_LL_148 , 149 , 1 ,  33 , 33 , 0
Reporter_0.6_0.8:  , H_LL_149 , 150 , 1 ,  38 , 38 , 0
Reporter_0.6_0.8:  , H_LL_150 , 151 , 1 ,  59 , 59 , 0
Reporter_0.6_0.8:  , H_LL_151 , 152 , 1 ,  62 , 62 , 0
Reporter_0.6_0.8:  , H_LL_152 , 153 , 1 ,  59 , 59 , 0
Reporter_0.6_0.8:  , H_LL_153 , 154 , 1 ,  38 , 38 , 0
Reporter_0.6_0.8:  , H_LL_154 , 155 , 1 ,  20 , 20 , 0
Reporter_0.6_0.8:  , H_LL_155 , 156 , 1 ,  57 , 57 , 0
Reporter_0.6_0.8:  , H_LL_156 , 157 , 1 ,  54 , 54 , 0
Reporter_0.6_0.8:  , H_LL_157 , 158 , 1 ,  55 , 55 , 0
Reporter_0.6_0.8:  , H_LL_158 , 159 , 1 ,  40 , 40 , 0
Reporter_0.6_0.8:  , H_LL_159 , 160 , 1 ,  36 , 36 , 0
Reporter_0.6_0.8:  , H_LL_160 , 161 , 1 ,  58 , 58 , 0
Reporter_0.6_0.8:  , H_LL_161 , 162 , 1 ,  37 , 37 , 0
