T_3_122 , 0.719298 , 0.692508 , 0.229985 , 111 , 78 , 28 , 5 , 0.997225 , 0.0275338, 122
T_0_123 , 0.718121 , 0.692092 , 0.229433 , 146 , 102 , 37 , 7 , 0.999831 , 0.0174002, 123
T_0_124 , 0.611111 , 0.0456883 , -1.18385 , 6 , 4 , 2 , 0 , 0.0747626 , 0.0373813, 124
T_0_125 , 0.707317 , 0.361485 , -0.828973 , 38 , 27 , 10 , 1 , 0.511065 , 0.255533, 125
T_0_126 , 0.696429 , 0.511427 , 0.0684122 , 53 , 35 , 13 , 5 , 0.776306 , 0.11548, 126
T_0_127 , 0.72119 , 0.69549 , 0.233971 , 266 , 186 , 67 , 13 , 1 , 0.00619312, 127
T_0_128 , 0.719388 , 0.688832 , 0.225141 , 95 , 67 , 24 , 4 , 0.99009 , 0.0358852, 128
T_2_129 , 0.666667 , 0.0770013 , -1.15876 , 12 , 8 , 3 , 1 , 0.115502 , 0.057751, 129
T_2_130 , 0.721774 , 0.694027 , 0.232009 , 121 , 85 , 30 , 6 , 0.998751 , 0.0238209, 130
T_2_131 , 0.721429 , 0.693722 , 0.231602 , 137 , 96 , 34 , 7 , 0.999652 , 0.0193539, 131
T_0_132 , 0.716981 , 0.686832 , 0.222538 , 103 , 72 , 26 , 5 , 0.99475 , 0.0312483, 132
T_2_133 , 0.71978 , 0.692978 , 0.230609 , 179 , 125 , 45 , 9 , 0.999988 , 0.0123457, 133
T_0_134 , 0.716216 , 0.648426 , 0.176784 , 71 , 50 , 18 , 3 , 0.936092 , 0.0607119, 134
T_2_135 , 0.713483 , 0.673982 , 0.206345 , 86 , 60 , 22 , 4 , 0.979851 , 0.0426917, 135
T_0_136 , 0.722222 , 0.693016 , 0.23066 , 105 , 74 , 26 , 5 , 0.995523 , 0.0302446, 136
T_0_137 , 0.715517 , 0.55913 , 0.0977354 , 55 , 39 , 14 , 2 , 0.80286 , 0.105047, 137
T_0_138 , 0.718085 , 0.684144 , 0.219074 , 91 , 64 , 23 , 4 , 0.986404 , 0.0386618, 138
T_0_139 , 0.715054 , 0.680167 , 0.214023 , 90 , 63 , 23 , 4 , 0.985288 , 0.039414, 139
T_0_140 , 0.718519 , 0.689752 , 0.226346 , 132 , 92 , 33 , 7 , 0.999482 , 0.0205947, 140
T_2_141 , 0.642857 , 0.0414133 , -1.18718 , 4 , 3 , 1 , 0 , 0.0644206 , 0.0322103, 141
T_0_142 , 0.721698 , 0.693931 , 0.231882 , 209 , 146 , 52 , 11 , 0.999999 , 0.00946848, 142
T_0_143 , 0.718919 , 0.692534 , 0.230019 , 182 , 127 , 46 , 9 , 0.999991 , 0.0120019, 143
T_2_144 , 0.677778 , 0.399323 , -0.753305 , 42 , 25 , 9 , 8 , 0.590073 , 0.291958, 144
T_0_145 , 0.721088 , 0.694709 , 0.232922 , 144 , 101 , 36 , 7 , 0.999801 , 0.0178065, 145
T_0_146 , 0.711538 , 0.492993 , -0.338652 , 49 , 34 , 12 , 3 , 0.715911 , 0.144687, 146
T_2_147 , 0.709091 , 0.52153 , 0.0739807 , 52 , 36 , 13 , 3 , 0.762107 , 0.121549, 147
T_2_148 , 0.71875 , 0.601987 , 0.131325 , 61 , 43 , 15 , 3 , 0.868101 , 0.0826884, 148
T_0_149 , 0.703125 , 0.237104 , -1.00468 , 29 , 20 , 7 , 2 , 0.337214 , 0.168607, 149
T_0_150 , 0.71875 , 0.601987 , 0.131325 , 61 , 43 , 15 , 3 , 0.868101 , 0.0826884, 150
T_3_151 , 0.720339 , 0.695561 , 0.234068 , 174 , 122 , 44 , 8 , 0.999982 , 0.0129531, 151
T_1_152 , 0.719828 , 0.689636 , 0.226193 , 113 , 79 , 28 , 6 , 0.997634 , 0.0267184, 152
T_0_153 , 0.705882 , 0.263895 , -0.972799 , 31 , 22 , 8 , 1 , 0.373851 , 0.186925, 153
T_0_154 , 0.685714 , 0.26932 , -0.966038 , 32 , 20 , 7 , 5 , 0.392758 , 0.196379, 154
T_2_155 , 0.7 , 0.114133 , -1.12726 , 17 , 12 , 4 , 1 , 0.163047 , 0.0815233, 155
T_0_156 , 0.719424 , 0.691515 , 0.228669 , 136 , 95 , 34 , 7 , 0.999624 , 0.0195924, 156
T_3_157 , 0.71875 , 0.687037 , 0.222802 , 109 , 76 , 27 , 6 , 0.996745 , 0.0283911, 157
T_0_158 , 0.720238 , 0.672754 , 0.204844 , 81 , 57 , 20 , 4 , 0.970237 , 0.0475136, 158
T_2_160 , 0.715686 , 0.489057 , -0.387108 , 48 , 34 , 12 , 2 , 0.699363 , 0.154731, 159
T_0_161 , 0.611111 , 0.0456883 , -1.18385 , 6 , 4 , 2 , 0 , 0.0747626 , 0.0373813, 160
T_2_162 , 0.709677 , 0.226794 , -1.01634 , 28 , 20 , 7 , 1 , 0.319574 , 0.159787, 161
T_2_163 , 0.685714 , 0.26932 , -0.966038 , 32 , 20 , 7 , 5 , 0.392758 , 0.196379, 162
T_2_164 , 0.6875 , 0.0477218 , -1.18226 , 5 , 4 , 1 , 0 , 0.0694136 , 0.0347068, 163
T_0_165 , 0.6875 , 0.0477218 , -1.18226 , 5 , 4 , 1 , 0 , 0.0694136 , 0.0347068, 164
T_0_166 , 0.684211 , 0.104289 , -1.13581 , 16 , 11 , 4 , 1 , 0.152422 , 0.0762108, 165
T_0_167 , 0.720588 , 0.694831 , 0.233086 , 167 , 117 , 42 , 8 , 0.999968 , 0.013884, 166
T_0_168 , 0.71 , 0.47394 , -0.502209 , 47 , 33 , 12 , 2 , 0.68228 , 0.166495, 167
T_0_169 , 0.625 , 0.0321133 , -1.19436 , 1 , 1 , 0 , 0 , 0.0513813 , 0.0256907, 168
T_0_172 , 0.703125 , 0.237104 , -1.00468 , 29 , 20 , 7 , 2 , 0.337214 , 0.168607, 169
T_3_174 , 0.71978 , 0.682638 , 0.217151 , 88 , 62 , 22 , 4 , 0.982779 , 0.0409962, 170
T_0_175 , 0.6875 , 0.0477218 , -1.18226 , 5 , 4 , 1 , 0 , 0.0694136 , 0.0347068, 171
T_0_176 , 0.710145 , 0.622262 , 0.149931 , 66 , 46 , 17 , 3 , 0.907566 , 0.0701153, 172
T_0_177 , 0.712329 , 0.641183 , 0.169016 , 70 , 49 , 18 , 3 , 0.931136 , 0.0623999, 173
T_0_178 , 0.583333 , 0.0348622 , -1.19225 , 3 , 2 , 1 , 0 , 0.0597637 , 0.0298819, 174
T_0_180 , 0.684211 , 0.104289 , -1.13581 , 16 , 11 , 4 , 1 , 0.152422 , 0.0762108, 175
T_0_181 , 0.676471 , 0.0898893 , -1.14805 , 14 , 10 , 4 , 0 , 0.13288 , 0.0664399, 176
T_2_182 , 0.676471 , 0.0898893 , -1.14805 , 14 , 10 , 4 , 0 , 0.13288 , 0.0664399, 177
T_2_183 , 0.713115 , 0.581614 , 0.11443 , 58 , 41 , 15 , 2 , 0.838115 , 0.0925481, 178
T_2_184 , 0.583333 , 0.0348622 , -1.19225 , 3 , 2 , 1 , 0 , 0.0597637 , 0.0298819, 179
T_2_191 , 0.709677 , 0.580654 , 0.113676 , 59 , 41 , 15 , 3 , 0.848678 , 0.0890154, 180
T_0_193 , 0.689655 , 0.197123 , -1.04827 , 26 , 18 , 7 , 1 , 0.285828 , 0.142914, 181
T_0_194 , 0.5 , 0.0277118 , -1.19771 , 2 , 1 , 1 , 0 , 0.0554235 , 0.0277118, 182
T_0_195 , 0.71831 , 0.691001 , 0.227989 , 139 , 97 , 35 , 7 , 0.999704 , 0.0188907, 183
