SelfishReporter: , S_LL_30 , 95 , -0.58844 , 52 ,  28 , 24
SelfishReporter: , S_LL_31 , 96 , -0.517162 , 52 ,  31 , 21
SelfishReporter: , S_LL_32 , 97 , -0.558785 , 44 ,  27 , 17
SelfishReporter: , S_LL_33 , 98 , -0.299243 , 23 ,  18 , 5
SelfishReporter: , S_LL_34 , 99 , -0.570802 , 65 ,  39 , 26
SelfishReporter: , S_LL_35 , 100 , -0.621697 , 52 ,  25 , 27
SelfishReporter: , S_LL_36 , 101 , -0.62664 , 52 ,  26 , 26
SelfishReporter: , S_LL_37 , 102 , -0.519606 , 39 ,  20 , 19
SelfishReporter: , S_LL_38 , 103 , -0.752614 , 68 ,  31 , 37
SelfishReporter: , S_LL_39 , 104 , -0.431908 , 51 ,  34 , 17
SelfishReporter: , S_LL_40 , 105 , -0.433716 , 16 ,  5 , 11
SelfishReporter: , S_LL_41 , 106 , -0.595059 , 56 ,  32 , 24
SelfishReporter: , S_LL_42 , 107 , -0.470708 , 33 ,  17 , 16
SelfishReporter: , S_LL_43 , 108 , -0.888548 , 71 ,  43 , 28
SelfishReporter: , S_LL_44 , 109 , -0.512176 , 38 ,  19 , 19
SelfishReporter: , S_LL_45 , 110 , -0.633869 , 45 ,  19 , 26
SelfishReporter: , S_LL_46 , 111 , -0.315533 , 12 ,  8 , 4
SelfishReporter: , S_LL_47 , 112 , -0.633044 , 62 ,  33 , 29
SelfishReporter: , S_LL_48 , 113 , -0.616679 , 78 ,  48 , 30
SelfishReporter: , S_LL_49 , 114 , -0.62826 , 70 ,  40 , 30
SelfishReporter: , S_LL_50 , 115 , -0.319247 , 5 ,  2 , 3
SelfishReporter: , S_LL_51 , 116 , -0.566372 , 53 ,  29 , 24
SelfishReporter: , S_LL_52 , 117 , -0.511393 , 47 ,  27 , 20
SelfishReporter: , S_LL_53 , 118 , -0.50945 , 49 ,  28 , 21
SelfishReporter: , S_LL_54 , 119 , -0.386596 , 24 ,  14 , 10
SelfishReporter: , S_LL_55 , 120 , -0.583239 , 62 ,  39 , 23
