F_2_1 , 0.27621 , 0.250376 , -0.989184 , 245 , 61 , 172 , 12 , 1 , 0.00717095 , 1
F_3_2 , 0.27897 , 0.253632 , -0.985296 , 230 , 58 , 161 , 11 , 1 , 0.00801508 , 2
F_0_3 , 0.279116 , 0.253384 , -0.985593 , 246 , 62 , 172 , 12 , 1 , 0.00711941 , 3
F_1_4 , 0.277132 , 0.252275 , -0.986921 , 255 , 64 , 179 , 12 , 1 , 0.00667908 , 4
F_3_5 , 0.278481 , 0.253558 , -0.985384 , 234 , 59 , 164 , 11 , 1 , 0.00777617 , 5
F_0_6 , 0.277542 , 0.250432 , -0.989118 , 233 , 58 , 163 , 12 , 1 , 0.0078349 , 6
F_1_7 , 0.278723 , 0.2515 , -0.987845 , 232 , 58 , 162 , 12 , 1 , 0.00789428 , 7
F_1_8 , 0.278626 , 0.252256 , -0.986944 , 259 , 65 , 181 , 13 , 1 , 0.00649611 , 8
F_3_9 , 0.276639 , 0.250393 , -0.989164 , 241 , 60 , 169 , 12 , 1 , 0.00738272 , 9
F_3_10 , 0.277992 , 0.251324 , -0.988056 , 256 , 64 , 179 , 13 , 1 , 0.00663264 , 10
F_1_11 , 0.277533 , 0.251545 , -0.987792 , 224 , 56 , 157 , 11 , 1 , 0.00839439 , 11
F_2_12 , 0.276892 , 0.251359 , -0.988013 , 248 , 62 , 174 , 12 , 1 , 0.00701795 , 12
F_0_14 , 0.276892 , 0.251359 , -0.988013 , 248 , 62 , 174 , 12 , 1 , 0.00701795 , 13
F_2_15 , 0.279592 , 0.25345 , -0.985514 , 242 , 61 , 169 , 12 , 1 , 0.00732892 , 14
F_1_16 , 0.27821 , 0.253259 , -0.985743 , 254 , 64 , 178 , 12 , 1 , 0.006726 , 15
F_2_17 , 0.277542 , 0.250432 , -0.989118 , 233 , 58 , 163 , 12 , 1 , 0.0078349 , 16
F_2_18 , 0.277328 , 0.251392 , -0.987974 , 244 , 61 , 171 , 12 , 1 , 0.00722305 , 17
F_2_19 , 0.279116 , 0.253384 , -0.985593 , 246 , 62 , 172 , 12 , 1 , 0.00711941 , 18
F_2_20 , 0.276892 , 0.251359 , -0.988013 , 248 , 62 , 174 , 12 , 1 , 0.00701795 , 19
F_0_21 , 0.277778 , 0.251427 , -0.987933 , 240 , 60 , 168 , 12 , 1 , 0.0074371 , 20
F_0_22 , 0.27621 , 0.250376 , -0.989184 , 245 , 61 , 172 , 12 , 1 , 0.00717095 , 21
F_3_23 , 0.278481 , 0.253558 , -0.985384 , 234 , 59 , 164 , 11 , 1 , 0.00777617 , 22
F_0_24 , 0.28 , 0.253788 , -0.985108 , 222 , 56 , 155 , 11 , 1 , 0.00852677 , 23
F_3_25 , 0.279476 , 0.253708 , -0.985204 , 226 , 57 , 158 , 11 , 1 , 0.00826504 , 24
F_2_26 , 0.27897 , 0.253632 , -0.985296 , 230 , 58 , 161 , 11 , 1 , 0.00801508 , 25
F_2_27 , 0.277328 , 0.251392 , -0.987974 , 244 , 61 , 171 , 12 , 1 , 0.00722305 , 26
F_3_28 , 0.277056 , 0.251505 , -0.98784 , 228 , 57 , 160 , 11 , 1 , 0.00813863 , 27
F_0_29 , 0.276316 , 0.250438 , -0.98911 , 225 , 56 , 158 , 11 , 1 , 0.00832934 , 28
