T_0_1 , 0.473485 , 0.44781 , -1.0309 , 129 , 58 , 65 , 6 , 0.999341 , 0.0214014, 1
T_2_2 , 0.47561 , 0.447924 , -1.03022 , 120 , 54 , 60 , 6 , 0.998647 , 0.0241543, 2
T_0_3 , 0.477444 , 0.408786 , -1.21887 , 130 , 53 , 59 , 18 , 0.999392 , 0.021127, 3
T_0_4 , 0.478102 , 0.404361 , -1.23632 , 134 , 54 , 60 , 20 , 0.999558 , 0.0200835, 4
T_2_5 , 0.477099 , 0.451219 , -1.01022 , 128 , 58 , 64 , 6 , 0.999286 , 0.0216817, 5
T_0_6 , 0.478873 , 0.390668 , -1.28696 , 139 , 54 , 60 , 25 , 0.999704 , 0.0188907, 6
T_0_7 , 0.475694 , 0.412052 , -1.20561 , 141 , 58 , 65 , 18 , 0.999748 , 0.0184448, 7
T_0_8 , 0.473077 , 0.446992 , -1.03572 , 127 , 57 , 64 , 6 , 0.999227 , 0.0219679, 8
T_2_9 , 0.477444 , 0.451965 , -1.00556 , 130 , 59 , 65 , 6 , 0.999392 , 0.021127, 9
T_0_10 , 0.474265 , 0.449362 , -1.02161 , 133 , 60 , 67 , 6 , 0.999521 , 0.0203365, 10
T_2_11 , 0.47561 , 0.447924 , -1.03022 , 120 , 54 , 60 , 6 , 0.998647 , 0.0241543, 11
T_0_12 , 0.471774 , 0.444339 , -1.05101 , 121 , 54 , 61 , 6 , 0.998751 , 0.0238209, 12
T_0_13 , 0.478873 , 0.37712 , -1.33286 , 139 , 52 , 58 , 29 , 0.999704 , 0.0188907, 13
T_0_14 , 0.474265 , 0.42116 , -1.16671 , 133 , 56 , 63 , 14 , 0.999521 , 0.0203365, 14
T_0_15 , 0.472656 , 0.446142 , -1.04067 , 125 , 56 , 63 , 6 , 0.999093 , 0.0225589, 15
T_0_16 , 0.474453 , 0.446232 , -1.04016 , 134 , 60 , 67 , 7 , 0.999558 , 0.0200835, 16
T_0_17 , 0.475524 , 0.414824 , -1.19408 , 140 , 58 , 65 , 17 , 0.999727 , 0.0186656, 17
T_0_18 , 0.474074 , 0.445434 , -1.04476 , 132 , 59 , 66 , 7 , 0.999482 , 0.0205947, 18
T_2_19 , 0.476378 , 0.449638 , -1.01993 , 124 , 56 , 62 , 6 , 0.999017 , 0.022864, 19
T_0_20 , 0.474265 , 0.449362 , -1.02161 , 133 , 60 , 67 , 6 , 0.999521 , 0.0203365, 20
T_0_21 , 0.472656 , 0.446142 , -1.04067 , 125 , 56 , 63 , 6 , 0.999093 , 0.0225589, 21
T_2_22 , 0.472603 , 0.446097 , -1.04094 , 143 , 64 , 72 , 7 , 0.999785 , 0.0180153, 22
T_0_23 , 0.474453 , 0.446232 , -1.04016 , 134 , 60 , 67 , 7 , 0.999558 , 0.0200835, 23
T_0_24 , 0.475862 , 0.422603 , -1.16027 , 142 , 60 , 67 , 15 , 0.999767 , 0.0182281, 24
T_3_25 , 0.472656 , 0.446142 , -1.04067 , 125 , 56 , 63 , 6 , 0.999093 , 0.0225589, 25
T_0_26 , 0.472656 , 0.446142 , -1.04067 , 125 , 56 , 63 , 6 , 0.999093 , 0.0225589, 26
T_0_27 , 0.47482 , 0.447003 , -1.03566 , 136 , 61 , 68 , 7 , 0.999624 , 0.0195924, 27
T_3_28 , 0.474453 , 0.446232 , -1.04016 , 134 , 60 , 67 , 7 , 0.999558 , 0.0200835, 28
T_0_29 , 0.472603 , 0.446097 , -1.04094 , 143 , 64 , 72 , 7 , 0.999785 , 0.0180153, 29
T_0_30 , 0.477612 , 0.405872 , -1.23043 , 131 , 53 , 59 , 19 , 0.999438 , 0.0208581, 30
T_0_31 , 0.474638 , 0.450098 , -1.01713 , 135 , 61 , 68 , 6 , 0.999592 , 0.0198355, 31
T_0_32 , 0.472603 , 0.446097 , -1.04094 , 143 , 64 , 72 , 7 , 0.999785 , 0.0180153, 32
T_0_33 , 0.475524 , 0.401364 , -1.24782 , 140 , 56 , 63 , 21 , 0.999727 , 0.0186656, 33
T_3_34 , 0.47541 , 0.451364 , -1.00932 , 119 , 54 , 60 , 5 , 0.998535 , 0.0244955, 34
