F_2_1 , 0.475 , 0.450487 , -1.01475 , 117 , 53 , 59 , 5 , 0.998281 , 0.0252017 , 1
F_0_2 , 0.473077 , 0.446992 , -1.03572 , 127 , 57 , 64 , 6 , 0.999227 , 0.0219679 , 2
F_1_3 , 0.474074 , 0.445434 , -1.04476 , 132 , 59 , 66 , 7 , 0.999482 , 0.0205947 , 3
F_1_4 , 0.476378 , 0.449638 , -1.01993 , 124 , 56 , 62 , 6 , 0.999017 , 0.022864 , 4
F_1_5 , 0.472656 , 0.446142 , -1.04067 , 125 , 56 , 63 , 6 , 0.999093 , 0.0225589 , 5
F_3_6 , 0.477444 , 0.451965 , -1.00556 , 130 , 59 , 65 , 6 , 0.999392 , 0.021127 , 6
F_2_7 , 0.475177 , 0.44775 , -1.03125 , 138 , 62 , 69 , 7 , 0.999679 , 0.0191201 , 7
F_3_8 , 0.47541 , 0.451364 , -1.00932 , 119 , 54 , 60 , 5 , 0.998535 , 0.0244955 , 8
F_3_9 , 0.47541 , 0.451364 , -1.00932 , 119 , 54 , 60 , 5 , 0.998535 , 0.0244955 , 9
F_0_10 , 0.476744 , 0.450444 , -1.01501 , 126 , 57 , 63 , 6 , 0.999163 , 0.0222602 , 10
F_0_11 , 0.47541 , 0.451364 , -1.00932 , 119 , 54 , 60 , 5 , 0.998535 , 0.0244955 , 11
F_1_12 , 0.475177 , 0.44775 , -1.03125 , 138 , 62 , 69 , 7 , 0.999679 , 0.0191201 , 12
F_0_13 , 0.473485 , 0.44781 , -1.0309 , 129 , 58 , 65 , 6 , 0.999341 , 0.0214014 , 13
F_2_14 , 0.474074 , 0.445434 , -1.04476 , 132 , 59 , 66 , 7 , 0.999482 , 0.0205947 , 14
F_2_15 , 0.475207 , 0.44701 , -1.03561 , 118 , 53 , 59 , 6 , 0.998413 , 0.0248445 , 15
F_0_16 , 0.476744 , 0.450444 , -1.01501 , 126 , 57 , 63 , 6 , 0.999163 , 0.0222602 , 16
F_1_17 , 0.473077 , 0.446992 , -1.03572 , 127 , 57 , 64 , 6 , 0.999227 , 0.0219679 , 17
F_2_19 , 0.47541 , 0.451364 , -1.00932 , 119 , 54 , 60 , 5 , 0.998535 , 0.0244955 , 18
F_0_20 , 0.474074 , 0.445434 , -1.04476 , 132 , 59 , 66 , 7 , 0.999482 , 0.0205947 , 19
F_3_21 , 0.472222 , 0.445259 , -1.04576 , 123 , 55 , 62 , 6 , 0.998936 , 0.023176 , 20
