ScoreForHonestReporter: , 201 , H_LL_50 , -5.68655 , 5 , 5 , 0
ScoreForHonestReporter: , 202 , H_LL_51 , -46.3029 , 41 , 41 , 0
ScoreForHonestReporter: , 203 , H_LL_52 , -73.0859 , 62 , 62 , 0
ScoreForHonestReporter: , 204 , H_LL_53 , -38.3216 , 36 , 36 , 0
ScoreForHonestReporter: , 205 , H_LL_54 , -9.71412 , 9 , 9 , 0
ScoreForHonestReporter: , 206 , H_LL_55 , -86.3584 , 57 , 57 , 0
ScoreForHonestReporter: , 207 , H_LL_56 , -47.5819 , 43 , 43 , 0
ScoreForHonestReporter: , 208 , H_LL_57 , -35.8722 , 33 , 33 , 0
ScoreForHonestReporter: , 209 , H_LL_58 , -45.7112 , 42 , 42 , 0
ScoreForHonestReporter: , 210 , H_LL_59 , -28.5245 , 25 , 25 , 0
ScoreForHonestReporter: , 211 , H_LL_60 , -68.2899 , 62 , 62 , 0
ScoreForHonestReporter: , 212 , H_LL_61 , -8.68935 , 8 , 8 , 0
ScoreForHonestReporter: , 213 , H_LL_62 , -54.9334 , 52 , 52 , 0
ScoreForHonestReporter: , 214 , H_LL_63 , -76.9002 , 61 , 61 , 0
ScoreForHonestReporter: , 215 , H_LL_64 , -52.3953 , 42 , 42 , 0
ScoreForHonestReporter: , 216 , H_LL_65 , -62.1188 , 55 , 55 , 0
ScoreForHonestReporter: , 217 , H_LL_66 , -54.1825 , 50 , 50 , 0
ScoreForHonestReporter: , 218 , H_LL_67 , -55.1137 , 45 , 45 , 0
ScoreForHonestReporter: , 219 , H_LL_68 , -23.7964 , 22 , 22 , 0
ScoreForHonestReporter: , 220 , H_LL_69 , -54.5209 , 43 , 43 , 0
ScoreForHonestReporter: , 221 , H_LL_70 , -38.5088 , 35 , 35 , 0
ScoreForHonestReporter: , 222 , H_LL_71 , -65.5778 , 57 , 57 , 0
ScoreForHonestReporter: , 223 , H_LL_72 , -36.8732 , 32 , 32 , 0
ScoreForHonestReporter: , 224 , H_LL_73 , -47.5995 , 42 , 42 , 0
