Reporter0.2_0.4: , S_LL_33 , 34 , -0.816999 , 50 , 21 , 29
Reporter0.2_0.4: , S_LL_37 , 38 , -0.774467 , 50 , 24 , 26
Reporter0.2_0.4: , S_LR_132 , 121 , -0.3818 , 13 , 6 , 7
Reporter0.2_0.4: , S_LR_134 , 123 , -0.380074 , 13 , 6 , 7
Reporter0.2_0.4: , S_LR_135 , 124 , -0.391599 , 14 , 6 , 8
Reporter0.2_0.4: , S_LR_137 , 126 , -0.323614 , 7 , 2 , 5
Reporter0.2_0.4: , S_LR_139 , 127 , -0.333182 , 8 , 3 , 5
Reporter0.2_0.4: , S_LR_142 , 129 , -0.545454 , 29 , 14 , 15
Reporter0.2_0.4: , S_LR_143 , 130 , -0.332758 , 8 , 4 , 4
Reporter0.2_0.4: , S_LR_147 , 133 , -0.289735 , 3 , 1 , 2
Reporter0.2_0.4: , S_LR_149 , 134 , -0.534333 , 28 , 10 , 18
Reporter0.2_0.4: , S_UL_232 , 198 , -0.429236 , 18 , 9 , 9
Reporter0.2_0.4: , S_UL_239 , 204 , -0.435107 , 18 , 9 , 9
Reporter0.2_0.4: , S_UL_240 , 205 , -0.289122 , 3 , 1 , 2
Reporter0.2_0.4: , S_UL_241 , 206 , -0.301412 , 4 , 2 , 2
Reporter0.2_0.4: , S_UL_243 , 207 , -0.31501 , 6 , 3 , 3
Reporter0.2_0.4: , S_UL_248 , 210 , -0.379478 , 13 , 4 , 9
Reporter0.2_0.4: , S_UR_330 , 267 , -0.389415 , 14 , 7 , 7
Reporter0.2_0.4: , S_UR_331 , 268 , -0.379089 , 13 , 4 , 9
Reporter0.2_0.4: , S_UR_333 , 269 , -0.532165 , 28 , 13 , 15
Reporter0.2_0.4: , S_UR_335 , 270 , -0.360166 , 11 , 5 , 6
Reporter0.2_0.4: , S_UR_340 , 275 , -0.323935 , 7 , 3 , 4
Reporter0.2_0.4: , S_UR_344 , 278 , -0.314458 , 6 , 2 , 4
Reporter0.2_0.4: , S_UR_346 , 279 , -0.469329 , 22 , 10 , 12
Reporter0.2_0.4: , S_UR_348 , 280 , -0.360204 , 11 , 3 , 8
